one,two,three,four,key
-2.0436883658484564,-5.720672453443107,-0.6199740350181129,0.9380760323775874,O
-0.036205843940753546,3.8797453256848833,-4.416954742225606,3.883088081205033,O
-0.8484338843510599,-2.0456777937597552,2.0081831224651197,-3.1919178141882267,M
0.5253696950467157,-1.8710827498975062,-2.291174235615138,2.9807646637926215,O
3.7330146553878336,-1.0974815280291041,-2.821447328548108,-3.2786125333964167,O
-4.538181485810431,1.8867708522802413,0.7635458120141845,-2.3791755146524665,X
-4.809884129413163,-1.8598975037938192,-3.7587910769813973,-1.2770531029063408,E
-2.46085589285018,-1.7650719589181403,3.2423991637492424,-0.6995785392239844,X
-4.512048344519975,-1.146371780759348,0.16507994199020448,3.1800169072943874,M
-2.0535174619429832,-4.182232710403776,-0.9076384418775945,-5.588035321770913,O
-3.8886058208346057,2.8510816161322214,2.718489354790419,-3.6262932629812052,Q
2.706988335222462,-0.34112851929970933,-0.08892994976286417,-3.4118495656758876,X
3.2707970837568556,-3.9690397058691453,-2.6851340030883155,-5.324271858473305,X
0.8645391099589768,3.6483794753598264,-2.611565777785906,-2.584656473945383,Q
-0.6029276143471609,3.345453136850887,2.4935786256321286,-5.200871709601811,L
1.570724256810398,1.227985987562965,2.6619731800340958,-4.895162013302861,L
3.2140731035986327,0.6141077219513953,-5.831461925673622,0.9856758927162161,E
-2.617957224240695,-4.748790322668125,-2.0545500680900632,-4.721274445989949,X
1.5937920833905093,-0.8442257337970185,-4.045909744316201,-3.80021702598079,X
-0.39148685141712125,-4.496804195246103,-1.9141555206826073,0.6163178096411492,X
-0.4561529214125084,-0.42255111116789834,-2.489043956728353,-3.2832676278501562,M
-4.048569820668052,-4.57249784228426,-0.10528032799259535,1.109168790035004,M
2.1912118857899507,-1.882761753664962,-2.4804017774717684,-0.5404697384583272,M
-5.36337182505529,-3.685195547917499,1.8057927614345255,1.6339961115727597,L
-0.8411772585922055,2.867938839929119,0.22947352769719132,-2.6535506973619993,M
-3.3624715249465558,-2.630906139497416,-5.441454618705886,-4.9597804755872215,E
-2.6452268521089906,-1.6105950111986473,-5.471650747815206,-1.0615605332614564,M
-1.1793007726539653,-2.940494969730623,-2.721744020707604,2.3775798227325406,M
-0.01708128480807325,-4.901588036603599,1.8900157676776068,-3.43099730715016,Q
-4.8395446034002045,1.2636012515563744,1.6825763777984282,-2.4548258091190736,L
-4.804644307351463,3.7618426248048635,-4.18047255084283,-5.370672328162395,L
1.2557905098343092,-1.4253378158360297,-3.2811527487281094,1.700627557151181,L
1.5049117243347085,-1.4297208020146046,-2.08032476919383,-3.449189521604793,M
-1.137881319789079,-3.1683421658761515,-2.3886505423720563,0.9503472453039237,E
1.0546867261322346,3.983374667307766,-3.124255149019123,1.0210705419626862,X
-3.2038110721277593,2.4285343093417104,3.975885749406297,-4.297428897958644,M
1.5728884138314987,2.621809984521173,0.0956060368440852,-2.950841809316076,Q
-5.836252088095451,1.7338567724891547,3.880056457695991,2.9361992841954248,L
-0.6583808326455785,-0.5167566968716635,-5.312698650150473,-3.851392243807539,E
-4.88959380067563,-3.87080086016948,0.8928919309583101,2.9846696839529177,O
-3.6947532184451894,-2.354868209106761,-4.2302215854737515,-2.373338320994378,Q
0.09864585795811287,-1.2607476837931708,-5.725075252011539,-5.337167725734331,X
-5.213381783106528,-1.0529753312042134,2.2444208439450435,-3.7067232066656244,Q
-1.976051628476558,-4.614929406978595,-3.070841548907011,2.3267171590636178,M
3.467510231545665,-2.5459355045298304,-5.310361289797166,0.6765864809580737,L
1.9630825372230705,2.624279858155134,2.2182282731069893,-0.8324249363400789,L
-1.0386716889549028,-4.3296648688343256,-2.002774343702133,-3.151431381502207,X
-4.302362624056279,-0.36875955272897976,-0.7526190812112876,1.4198307204447307,M
0.5979597068523574,1.4695547500010075,2.3220928906807146,1.3344720716637894,X
3.943825955662094,-0.9064435173999179,-2.177904189995924,-0.45022856639336606,M
3.6195398239118752,-2.897916341228769,-3.549608468987655,-2.8410892298301054,Q
-4.527323947893247,1.6308173209321248,-5.334178774325586,2.0066103591347844,L
1.0649143277855408,-3.470704049801802,-2.5911393356958636,1.6317121264881163,E
-0.572904083428071,-1.3523945693561075,-3.732011707761466,-1.6783054201139311,X
-1.548591935977579,1.557935581370999,2.057214190280437,-0.06765940864213693,X
-3.5197455543342073,-0.37409925553274803,-5.98479709643083,1.4080147163900403,M
-2.137028389081023,0.08896881720959104,-3.930221611008099,-2.9906519148716075,O
2.858291558915642,2.2381339104852174,-4.851636698279267,1.8607401612703542,O
-0.022855752740860602,2.2723948412285733,-2.852699466313139,-2.213360504830993,Q
-2.609653319032882,-3.9446875651818214,-0.17189584804083768,-2.503588766309847,E
-0.30084544425698656,3.010379408621187,-3.8124723159939222,-5.011251237801556,Q
-3.3839895245154863,-0.18781436676061425,-4.837018919293552,0.5215266235508631,O
1.577969541993732,2.1427961937383397,1.969461190315644,-3.822139459055645,M
-0.3774610362575439,-4.773770846901124,-4.13066768128357,1.0407513500649577,Q
-0.3985497245123639,1.634062176765858,3.111546674293608,-1.2882048643846158,M
-2.452012543640305,0.38176153600568163,-0.6057426556803707,-1.1342370288290073,L
-2.752890857029138,-3.823462183562028,-0.7829484349469409,3.73532651117681,X
-2.7662447504337218,0.5799176376010324,0.6293045498824279,-4.092833464041213,E
1.487564259395315,-2.241515023469227,-5.906497788321108,-1.2732063762620642,X
-1.2619826052230962,2.0244686429566254,-4.437085910845141,-0.8004438855442206,E
-1.0083543764145535,3.54304813612125,-4.736110673387911,1.9835534595395385,X
-1.1808250727495437,-4.089618329201872,1.3178568539370792,1.1938608673695938,E
-5.273079823863362,2.829061423754199,-0.8441895747053305,-5.9152590475861775,X
-4.477320068305792,-1.8408806113603422,-5.8787265553303705,1.5552411856941575,X
-5.729379834802914,2.219050330334401,-2.400192332958544,-5.215997553260497,M
-0.887111581560375,-1.3555201154314442,-1.9545427454692126,1.269607222514999,L
-4.041792596986188,-2.1717911473971943,2.100935113894078,-2.655417463091654,O
-2.525188194379472,2.6084042355803874,-3.139352764998732,0.06183209075495366,L
-1.703575492951419,2.0574237518186624,-2.8796507501827833,-3.1944227992151975,L
3.810673252551542,-5.084871273338985,-2.9980708029483054,-3.7688281299412543,E
3.0708327267097566,-2.566100049896649,2.2447386219295176,3.654164093910051,X
-1.973601257892705,2.1487814781332606,-5.523064862011218,0.23132166377970176,E
2.3862448455829863,-0.0469937430584233,2.7320130398841087,3.067326799982208,M
-5.8410256275796835,-3.61985804915449,-3.770125612595835,1.4737144355758005,E
2.5439886182674396,1.7706113602755513,2.7589292685294513,-4.852612610991933,X
-1.5924749761156578,1.2934412347207136,-5.174257336713078,-1.9293835729053121,X
-2.142563515467996,-4.608858512319587,2.4089007832992557,0.6876522309091779,Q
-3.502281634842325,0.5284971636486011,-3.628733717736443,2.503071803263456,M
2.1658358190833553,3.530026115180675,2.970982488603056,-2.870933156238861,E
2.410282674272411,-4.2946703147134135,-2.3814371306173348,1.7927628281213535,Q
0.6816507865253962,3.967792838426167,0.5492855026648424,1.9806742451929331,E
-0.5029707647901347,-5.568621102668093,-1.0330783177687266,2.261912859567735,L
3.635309639142932,3.3183701516945057,-3.8833503893830583,2.3263455389620056,E
-0.4455142925669282,-5.087368954387958,3.0107120514620416,1.9257757015138761,M
-3.808582946223427,3.8577185820274895,-2.2893931048860963,0.012834086423556101,L
-3.867684807065145,-1.6432923078065738,-0.8809195797675331,-5.969170876975195,E
-4.175688709672938,-1.1661530706913226,-4.096157859761534,1.7073332306949096,X
-0.39343099813636506,-5.903255833449162,1.3138891864432036,-4.243908858602208,L
-0.36828611247678555,-4.392331558077219,-4.0702878716762285,2.3257213506846597,L
1.0643939762889012,1.0492438396455315,-5.046308886857009,-4.29524549649623,O
-3.185504388663486,-1.5149614291985998,-3.542957770071508,2.0177460918720485,X
-5.501981877614646,0.5884542458454254,-1.7566973165059876,0.5844416235590355,M
-5.593669544001094,0.5221785204950873,3.7463142117510877,3.754117090222037,L
-4.305536221886641,-0.3305783947172074,-0.9073235403104309,-3.98550564084084,O
-0.40138854367211607,1.3788228071102724,1.6687316674778438,-1.311555570223283,E
-5.473823222485679,-0.009816222551403797,-4.641720980323417,-2.1586199554398857,L
2.640777430261119,1.7608559895040328,3.848753779851318,-4.44078901677357,Q
-2.6145878885846754,2.934793726997853,-5.969943115606577,-4.107332229737221,O
-0.5550078705686303,-1.274778178767594,2.0459651003831443,-3.704964679826066,M
0.24212249826823395,-0.7333634268957123,-0.6325259921338251,-1.721509730421868,X
0.5201217860413934,-3.979581038356396,0.9706470227782962,-1.8167768797245936,M
-4.89050921960035,-0.8888294992373238,-2.3297254256186553,-0.05982669756044423,E
3.263805532860381,-5.681171094183939,2.55748972411404,2.171115046741459,X
-0.2340274547158554,1.5651818012202252,-1.7550154004357692,2.222347759905631,Q
-0.17603697056089374,-3.3033277745079452,1.739084788953634,3.2223987627674795,E
-5.991104683308095,-4.315056698035688,0.20350018981135953,0.2455937353452109,L
1.9104001025720558,2.6169771068160053,0.014639927001685038,-1.2541525396186746,M
2.2627075477776675,-5.664762201973668,0.759385884358621,-5.905121362252749,E
-1.5091069277896647,-2.833556486943546,0.009575062047145977,-2.644202321793574,X
2.7798931267387363,3.0064981266807713,-3.202386847148766,3.386990879974329,L
0.7110780553099625,-4.5805789965330215,-0.009715562810606038,-1.4002606678944929,X
2.5027684821879923,-4.914072046346009,3.6041869245997695,-5.732712988716987,L
-5.734892854961391,-4.73826303404165,3.0167377316486146,1.502672058307013,Q
-5.84829573715264,-3.553632595633716,-3.1983550707490207,-0.6997518479416804,X
3.997662320084441,-5.695201134654487,0.7433999525683239,-4.911343962606591,Q
-3.020865617316173,3.4910190844361093,-2.611446293893679,-2.55787323774213,X
1.8951702238956534,0.47298625439716613,0.11557440839659794,-4.091075948391628,E
1.3921801666702045,1.8930182803054452,2.3275467332417765,-3.2438033627130327,O
2.3805328540065513,-0.6589983786227096,1.1876359770290952,3.4938540191561884,M
1.4756381659201026,2.2322890558189794,3.5650652983583306,1.441178904806093,Q
-0.7527960280991097,2.387601557215337,-0.7301440181818233,2.8337727651894973,Q
0.5725430127237789,0.8500015332546909,1.918238184327059,2.0290774776346865,Q
-3.060551564904914,-4.82927932572478,3.0479290873332907,0.4489984172826649,M
-2.9308968631684618,-4.1057197233224425,2.3889964752897406,-2.6022461354207183,M
-2.69158389920544,-3.358195221715369,3.265174954143543,3.6660866479596006,X
0.5859959410586422,-5.817985256112831,3.2878019590933505,-3.9061054959261536,O
-0.9216819403838326,-2.954860085422616,3.779565546292531,1.15842681482515,Q
-5.3672907508053305,-3.5068174452031178,-5.8321690438335505,-1.5072863079246162,M
2.891766756826387,-0.5665125912610947,-3.620825080143515,3.1780557043579982,M
-0.6452774214989887,3.4980468234515154,-2.3015152621248194,-5.184104602667445,E
-3.0247786275877666,0.06776272890084556,-0.8300060588997598,-4.570156922042042,E
-0.7077532745000266,-2.6260028385532865,0.3636201895258102,-3.0592388273714066,Q
-5.288814811563841,-5.428226983488036,3.8063518908667326,3.1714129798900963,L
2.0448886558124126,-4.825321914965686,-2.134841153240024,-3.2944569273556703,E
1.5140892588837458,2.884250023068441,2.1976698300756734,-4.838209085160541,Q
-1.0817078784642575,-1.3516544102355308,-5.835606743452222,-2.201561890654136,Q
-2.824769846665192,0.8143477003607984,-3.759544707531665,-4.591868830923758,Q
-5.246596438088196,-0.804392608745891,-3.395774575331723,3.7994833484788817,E
-2.9859585069058907,3.2621262151744403,-5.697943480524161,-5.836657207526893,O
2.7229568795708516,-1.3468351787180541,1.9667637727812837,0.023416842539836225,Q
-0.2227646455728287,-1.5527822698439149,3.684100490779853,-2.5213982158016695,O
2.0555892101404165,-3.2226269103257614,-0.8453343135588964,-0.9423083680448867,L
-0.02474756815608714,-5.685381145025902,3.660122860088716,-4.172545540883723,Q
-2.3926066043810517,-3.657193479847103,1.4209818777322836,2.365001811057983,X
0.6821601468902028,2.8335352364970383,2.467095274210166,0.5545639440287804,L
-1.9804558894398845,1.447472916532738,1.6249727099112432,3.4229431445397456,L
-5.334714910376088,-4.987494798546203,-1.901191743902384,-2.8120088827613747,O
-4.676731459175421,-5.627321580469604,1.480528915703708,-4.019648520719933,X
-3.6296030444366494,-1.2780587841543403,-0.47398161598546196,2.8262800327664817,X
-1.260089429343168,-2.761397990135445,2.8575133325299618,0.34963938267669725,L
-3.6365375804428592,1.271303688738521,-0.8369352480266574,-3.8056748295506817,X
-4.7206950867505695,3.0263971174583197,3.794478803053675,1.2571608646971422,X
1.602659326862807,1.0475227603417725,1.7593746239945416,3.315389250773203,Q
-5.048676582295361,0.2312544763379396,-2.6805339345743042,-1.786006608995863,X
-5.605239045428153,3.5876122789874945,0.5564412936926209,-3.7487175244100746,Q
-0.5837494560450018,-3.642878113807753,-4.603806242585764,1.9061532353380102,E
-4.295337238801892,-0.7093349730072802,2.7990539269849606,3.4966548724081363,X
1.5422581388290952,-5.3212120592857675,2.3630219656965874,-3.095366780248862,Q
-4.913285827048176,-0.19429159914700556,0.8439024229415422,-2.187187891200796,E
-1.3786298125551424,0.1736842914720942,3.7137373680770462,-0.006287214444514966,L
-5.125646310980869,2.8619073630845158,-1.526099616986353,-3.084602527376843,X
-5.121647686917588,2.521441791539166,1.7145157950959238,-1.8307087593929747,Q
-0.9308109838405425,-5.856536811195122,-2.4105933513403612,-2.484623418969395,X
1.1387094276930343,3.212828025706413,0.11688433808402632,2.8301010097086703,Q
0.8829069697476228,1.1892628885029524,3.6424050773219285,1.044034856102229,Q
-3.2032413533781234,-5.903865925952621,-2.1423609775006502,1.2658357438198982,O
-1.9157020477226165,3.2758434098019684,1.623246815961413,-0.7463942750264003,X
-3.6074892948653416,0.05781302048656212,1.9144660105601874,0.39167168437051547,E
-0.6637566413213243,-3.770253221304505,2.6465379828273736,3.561590468121011,X
3.521916150067991,-1.7229755039991126,-1.582360586818135,-2.4699649769011702,O
-4.88980604953887,0.9477221709438828,0.8400297061908262,-5.473112708202814,L
1.6411111786044925,-1.2445029045176215,-0.49107959779750665,0.2501255951895649,X
1.48185972260581,-2.7385672511882824,3.4518964295517236,-1.537246363934,X
-4.579966280191213,-0.801309849222676,2.112477786597399,2.5317142961707333,L
-5.441489375017178,-3.8230727573293657,0.4774947053011296,2.2551101281137456,Q
3.9119189345765975,-1.2919953263504134,3.877937765178155,3.9630280626631436,Q
3.477428802855906,-2.8680818428231505,-2.3835508403750705,-4.002405241539792,X
2.2723140699083473,1.7048276325140712,-0.3763381846912317,-5.965788807657388,O
0.4623039789857293,-0.6172691516118096,-3.7628549370339806,-5.293667987656255,E
3.4349947805189665,3.4294597903979493,-0.8762892824696369,-3.874505522622439,Q
3.2672771503132427,-1.7156794648500355,-3.930244168476699,-1.4646489558922076,Q
-0.9037648758535299,1.7073753037373374,0.3228142952196915,-2.933519538857608,M
-1.8529460047328232,3.106551665098916,0.23149032173249218,-2.021456008544772,M
1.482172094642693,1.7994079378505043,-3.5481895208866567,-1.5980647817558626,X
-0.786351957222359,-5.273734585128493,3.2768169842725605,1.1718628032486293,O
-2.7680397897125513,-4.199242385798548,-5.397417667713813,0.3898812569744825,Q
2.7914114735041142,-4.26393941244579,-0.10986325490027937,2.4707417443745996,E
1.5543486797994621,1.4178346573494274,-1.0584980745116592,-4.845075212620879,M
-0.910809238427972,1.973844642631768,-0.7784158415530786,-4.742034415762835,L
1.7582658712619166,-3.850915007449293,-4.424568598834591,0.6353972428636396,E
-3.9385200076080586,3.96427297785735,-5.818922751238283,-5.241667042873786,L
-1.7266412890252614,1.195769818844779,-2.201725883755457,-2.996396901094768,M
-0.7399607751535564,-1.3432545077821008,1.7687225923907075,2.2380698028271198,Q
0.5880083061956842,-0.5009311686511602,3.2610848304768485,-3.5016632611363363,X
